gene	mean	median	longest_isoform	merged
AC011773.3	691	691	790	1259
AC011773.2	285	285	285	285
CA1	810	614	2782	4067
CA3	976	645	1721	2272
CA3-AS1	1608	1883	2576	3723
CA2	880	691	1562	2008
AC084734.1	883	937	1035	1591
AC093331.1	169	169	169	169
LINC02849	334	334	334	334
AC100801.1	1603	436	4002	4253
AC100801.2	2070	2070	2070	2070
ATP6V0D2	1111	504	2383	2953
AC023194.1	308	308	308	308
AC023194.2	406	406	406	406
PSKH2	1303	721	2560	2899
AC023194.3	320	320	364	502
AC084128.1	459	459	459	459
SLC7A13	1354	1618	1867	2236
AC103760.1	3547	3642	5393	5466
WWP1	1502	746	4872	6518
RMDN1	809	665	2975	6047
NTAN1P2	933	933	933	933
SLC2A3P4	1472	1472	1472	1472
CPNE3	1236	655	4862	6638
CNGB3	1872	771	4346	5024
MIOXP1	835	835	835	835
GOLGA2P1	2891	2891	2891	2891
UBE2Q2P10	900	900	900	900
AC090572.3	804	804	804	804
AC090572.2	761	761	761	761
AC090572.1	160	160	160	160
CNBD1	766	651	1620	2607
AF121898.1	1039	935	1860	2922
VTA1P2	913	913	913	913
IARS2P1	3169	3169	3169	3169
SOX5P1	1126	1126	1126	1126
AC005066.1	1007	1007	1007	1007
DCAF4L2	3291	3291	3291	3291
AC037450.1	649	649	649	649
MMP16	3556	1058	11556	12113
AC090578.1	1741	1699	3591	8404
RNA5SP272	111	111	111	111
AC090568.1	855	855	855	855
AC090578.2	589	589	589	589
AC090578.3	1955	1955	1955	1955
RPSAP74	394	394	394	394
KRT8P4	1454	1454	1454	1454
AF117829.1	1689	1405	4695	14429
RIPK2	1371	1242	2516	3063
COX6B1P6	255	255	255	255
AF117829.2	357	357	357	357
RNU6-925P	104	104	104	104
OSGIN2	3314	4109	4237	4664
NBN	1715	593	4908	6152
DECR1	838	679	2795	5083
CALB1	1429	748	5396	6852
AC004083.1	2661	2661	3659	4785
LINC00534	1100	1083	1889	13893
RNA5SP273	113	113	113	113
LINC01030	738	738	738	738
TMEM64	1882	873	4994	5752
AC106038.1	1344	773	3470	4468
AC106038.2	568	568	568	568
NECAB1	1601	666	5027	6184
AC103770.1	834	834	834	834
C8orf88	1041	1041	1041	1041
PIP4P2	962	832	2330	2408
AC087439.1	398	398	398	398
AC087439.2	433	433	549	613
OTUD6B-AS1	3713	3637	5403	9838
OTUD6B	2690	3222	3435	3981
LRRC69	739	571	1531	2971
AC104966.1	1464	1464	1464	1464
MIR4661	75	75	75	75
SLC26A7	3001	2779	5247	6247
AC103409.1	569	569	576	833
RN7SKP231	277	277	277	277
PRR13P7	430	430	430	430
MRPS16P1	412	412	412	412
RUNX1T1	1943	690	7680	13672
AF181450.1	414	414	414	414
AC104339.1	348	348	348	348
AC022695.1	237	237	237	237
AC022695.2	1150	1393	1416	1546
AC022695.3	478	478	478	478
AC091096.1	1002	724	1891	2336
AC104211.2	1777	1958	2144	2803
AC104211.4	1375	1375	1375	1375
AC104211.1	2153	1954	4298	8079
AC104211.3	270	270	270	270
AC117834.2	593	592	751	991
AC117834.1	581	581	602	947
TRIQK	1406	835	3669	6723
IRF5P1	2156	2156	2156	2156
MIR8084	89	89	89	89
C8orf87	415	385	591	652
LINC00535	769	547	1719	2400
AC016885.1	532	532	532	532
AC016885.3	258	258	258	258
AC016885.2	685	685	1106	1206
RNA5SP274	108	108	108	108
ZNF317P1	1027	1027	1027	1027
FAM92A	1099	775	4196	7472
AC120053.1	738	738	738	738
AC010834.3	934	934	934	934
RBM12B	2331	601	7267	7616
AC010834.1	695	695	695	695
RBM12B-AS1	653	653	653	653
AC010834.2	530	530	530	530
TMEM67	1260	571	4679	8331
AC084346.1	376	376	376	376
MYL12AP1	515	515	515	515
PDP1	1714	938	4373	5620
MIR378D2HG	949	949	949	949
MIR378D2	98	98	98	98
PSMA2P2	686	686	686	686
RPL34P18	354	354	354	354
AC105081.1	106	106	106	106
AP003351.1	667	667	667	667
CDH17	2110	2204	3670	3879
AP003478.1	848	848	848	848
GEM	1392	1098	2184	2573
RPS4XP10	731	731	731	731
RAD54B	1181	614	3078	5328
FSBP	3349	2472	5394	7831
VIRMA	3163	2702	6478	10759
AC023632.5	490	490	490	490
AC023632.2	1544	1299	2719	2848
AC023632.1	375	375	375	375
AC023632.4	191	191	191	191
AC108860.2	2178	2178	2178	2178
ESRP1	2315	2598	3762	4874
AC108860.3	298	298	298	298
AC108860.1	382	382	382	382
AP005660.2	293	293	293	293
AP005660.1	94	94	94	94
DPY19L4	1502	821	6250	7189
AP003692.1	676	676	801	1146
INTS8	1488	656	4648	7863
CCNE2	1325	767	3334	4451
AC087752.4	460	460	460	460
AC087752.1	558	558	558	558
NDUFAF6	1105	949	2470	5741
TP53INP1	3915	5602	5628	5640
AC087752.3	575	575	705	705
AC087752.2	281	281	281	281
AC068189.2	1552	1552	1552	1552
RNU6-1209P	107	107	107	107
MIR3150BHG	1600	1600	2635	2889
AC068189.1	794	794	794	794
MIR3150B	86	86	86	86
MIR3150A	80	80	80	80
PLEKHF2	2028	2028	2908	3164
C8orf37-AS1	1176	872	2655	4814
LINC01298	688	739	756	1197
C8orf37	3346	3346	3346	3346
AC024995.1	93	93	93	93
AC083836.1	2126	2126	2126	2126
RNU6-690P	106	106	106	106
AC012339.2	483	483	483	483
AC012339.1	941	941	941	941
AC007992.1	946	946	946	946
GDF6	1793	1254	3694	4065
AC007992.2	835	835	835	835
AP003465.3	374	374	374	374
UQCRB	1680	982	5564	9725
AP003465.2	902	902	1419	1554
MTERF3	1065	1148	1529	1801
PTDSS1	1867	1163	4992	6108
AP003465.1	102	102	102	102
AP003548.1	1810	1810	1844	2111
RNU6-1172P	107	107	107	107
SDC2	1156	651	3309	4083
CPQ	797	659	1931	3428
AP003117.2	551	551	551	551
AP003117.1	554	554	554	554
AP003115.1	506	506	506	506
TSPYL5	4446	4446	4446	4446
SNORD3H	214	214	214	214
AP002982.1	877	877	877	877
AP002982.2	516	516	516	516
MTDH	2100	848	7667	7881
AP003357.1	113	113	113	113
LAPTM4B	2233	2571	3175	3210
AP003357.2	148	148	148	148
AP002906.1	233	233	233	233
SUMO2P18	218	218	218	218
RPS23P1	432	432	432	432
MATN2	1703	1266	4133	6950
RPL30	626	573	1137	3985
AP003352.1	1998	1998	1998	1998
SNORA72	132	132	132	132
RNU6-703P	105	105	105	105
ERICH5	1049	1049	1503	1550
RIDA	753	809	987	1497
POP1	2268	1914	4740	4858
NIPAL2	1472	615	4593	5618
RNU6-914P	112	112	112	112
AP003355.3	114	114	114	114
STK3	1379	697	5335	11731
AP003355.1	587	587	587	587
KCNS2	4820	4820	5300	5429
AP003355.2	2619	2619	2619	2619
RNU6-748P	107	107	107	107
AP003467.1	301	301	301	301
AP003467.2	319	319	319	319
RPL19P14	571	571	571	571
AC016877.2	1067	1067	1067	1067
MRPL57P7	258	258	258	258
RN7SKP85	319	319	319	319
AC016877.3	504	504	504	504
OSR2	1243	1279	2126	2921
VPS13B-DT	1695	1805	2838	3918
AC016877.1	464	464	464	464
AC104986.1	436	436	436	436
VPS13B	3743	1340	14067	16692
AC107909.2	493	493	493	493
AC107909.1	595	595	595	595
AP004290.1	1412	1412	1412	1412
AP004289.2	1457	1457	1457	1457
AP004289.1	2205	2205	2205	2205
AC026827.1	102	102	102	102
MIR599	95	95	95	95
MIR875	76	76	76	76
RN7SL350P	299	299	299	299
AC018442.1	2060	2060	2060	2060
AC018442.2	648	648	648	648
AC018442.3	183	183	183	183
COX6C	602	572	748	2713
AC105328.1	1751	1751	1751	1751
RGS22	1666	779	4252	6372
SNORD77B	67	67	67	67
AC021590.1	103	103	103	103
FBXO43	2999	3085	3263	3978
POLR2K	837	950	1017	1669
SPAG1	1835	1726	3851	5054
AC025647.2	108	108	108	108
AC025647.3	253	253	253	253
AC025647.1	102	102	102	102
RNF19A	1196	575	4325	5843
AP001574.1	547	547	547	547
AP003472.1	1231	1405	1465	1816
MIR4471	83	83	83	83
AP003472.2	1004	751	1939	2166
AP000424.1	807	556	1672	3259
AP000424.2	233	233	233	233
ANKRD46	1501	1333	3268	5830
GAPDHP62	990	990	990	990
SNX31	909	561	2450	3140
AP001205.1	366	366	433	433
RNU6-1092P	87	87	87	87
PABPC1	985	715	2864	4191
MIR7705	57	57	57	57
RNU6ATAC41P	126	126	126	126
AP004195.1	97	97	97	97
RPS20P23	354	354	354	354
RNU4-83P	133	133	133	133
AC027373.2	284	284	284	284
AC027373.1	1139	1139	1139	1139
YWHAZ	1669	964	5239	8583
RN7SL685P	298	298	298	298
AC018781.1	1421	1297	2369	3127
AP003469.2	438	438	438	438
AP003469.1	488	488	498	602
RN7SKP249	354	354	354	354
AP003469.3	473	473	473	473
ZNNT1	2825	2825	2825	2825
ZNF706	1007	674	3499	7264
AP001330.4	411	411	411	411
LINC02844	982	982	982	982
AP001330.5	2171	2171	2171	2171
AP001330.1	729	729	729	729
RNU7-67P	62	62	62	62
AP001330.3	153	153	153	153
NACA4P	1101	1101	1558	1558
DUXAP2	589	589	589	589
LINC02845	537	537	606	606
RN7SL563P	298	298	298	298
AP001208.1	578	578	578	578
AP001207.3	491	491	491	491
GRHL2	1857	1178	5256	6077
AP001207.2	540	540	540	540
AP001207.1	481	481	481	481
NCALD	1112	574	3805	8105
AP000426.1	359	359	359	359
AP001329.1	105	105	105	105
PDCL3P2	720	720	720	720
MIR5680	84	84	84	84
AP001328.1	176	176	176	176
RRM2B	1786	900	4881	5509
UBR5-AS1	2255	2346	2380	3107
SUMO2P19	291	291	291	291
UBR5	3315	897	10899	13768
AP002907.1	1432	1432	1432	1432
AP002981.1	968	968	968	968
RNU6ATAC8P	126	126	126	126
HSPE1P14	302	302	302	302
RPS12P15	378	378	378	378
AP002852.1	991	740	1641	2506
RNU6-1224P	99	99	99	99
ODF1	706	706	1035	1035
POU5F1P2	829	829	829	829
KLF10	3282	3282	3654	3816
AP002851.1	2134	2134	2134	2134
ADI1P2	429	429	429	429
GASAL1	1574	1366	2766	3139
AZIN1	1258	728	4196	5924
AP003696.1	771	771	771	771
AZIN1-AS1	1124	506	4570	7448
AP003354.2	532	532	532	532
RPL5P24	885	885	885	885
AP003354.1	98	98	98	98
NPM1P52	846	846	846	846
AP003550.1	414	414	414	414
ATP6V1C1	2598	1633	5637	5853
MTND1P5	940	940	940	940
MTCO1P4	1409	1409	1409	1409
MTCO2P4	250	250	250	250
LINC01181	476	476	476	476
BAALC-AS2	458	458	496	513
BAALC	1095	556	2820	3935
BAALC-AS1	1841	1352	4526	15696
MIR3151	77	77	77	77
AC025370.1	586	586	586	586
FZD6	2860	2773	3727	4064
AC025370.2	620	620	620	620
CTHRC1	968	1036	1242	1655
AC012213.3	778	778	778	778
RNU6-1011P	107	107	107	107
SLC25A32	2149	2725	2905	3667
AC012213.5	2887	2887	2887	2887
DCAF13	2376	2021	5304	9218
AC012213.2	4561	4561	4561	4561
AC012213.4	354	354	354	354
AC012213.1	585	585	722	999
RIMS2	3306	3500	7978	13947
PTMAP15	291	291	291	291
AC007751.1	378	378	378	378
AC090686.1	749	749	749	749
DPYS	904	660	2119	3826
DCSTAMP	922	639	1953	2779
AP003471.1	2001	2001	2001	2001
AP002847.1	2244	2244	2244	2244
MIR548A3	97	97	97	97
LRP12	2720	3367	4988	9774
NDUFA5P2	344	344	344	344
AC012564.1	556	556	556	556
ZFPM2	2152	1582	4977	7461
AC090142.2	414	414	414	414
AC090142.3	369	369	369	369
AC090142.1	462	462	462	462
AC021546.1	1031	1031	1031	1031
TMCC1P1	1984	1984	1984	1984
AC041039.1	536	536	536	536
ZFPM2-AS1	615	543	987	2674
AC103853.1	649	649	649	649
AC103853.2	710	710	710	710
RPL12P24	486	486	486	486
AC090802.1	446	446	446	446
AC106856.1	113	113	113	113
RPL10P9	283	283	283	283
SLC16A14P1	1113	1113	1113	1113
AC027031.1	489	489	489	489
AC027031.2	1068	1161	1318	1422
OXR1	2091	1974	4496	7083
AC090579.1	505	505	505	505
TAGLN2P1	586	586	586	586
RNU7-84P	62	62	62	62
ABRA	2755	2755	2755	2755
AP003789.1	612	612	612	612
AP000428.2	3003	3003	3003	3003
HMGB1P46	610	610	610	610
AP000428.1	449	449	449	449
ANGPT1	1869	1523	4349	7573
AC091010.1	2540	2540	2540	2540
PGAM1P13	754	754	754	754
AC025508.1	2932	2932	2932	2932
RNA5SP275	118	118	118	118
RSPO2	1583	674	3088	4391
NRBF2P4	857	857	857	857
AP001331.1	1014	1014	1014	1014
EIF3E	886	729	2025	5444
AC087620.1	448	448	448	448
RPS17P14	389	389	389	389
EMC2	1316	655	3539	6071
AC022634.1	531	531	531	531
AC022634.2	382	382	382	382
TMEM74	3772	3772	6285	7425
TRMT10BP1	943	943	943	943
AC104248.1	606	483	1115	1957
TRHR	1537	1537	1660	1678
NUDCD1	2371	2193	3926	4179
AC021237.1	1643	1643	1643	1643
ENY2	1227	662	2961	6783
PKHD1L1	6274	2305	19991	20729
MAPK6P5	991	991	991	991
EBAG9	1163	876	2370	3669
SYBU	1624	680	3425	7033
AC079061.1	3104	3104	3104	3104
AC023245.2	2969	2969	2969	2969
AC023245.3	106	106	106	106
AC023245.1	517	517	517	517
KCNV1	4917	4917	6910	6910
AC027451.1	553	553	553	553
RPSAP48	866	866	866	866
AC073023.1	775	775	775	775
AC090819.1	1111	1111	1111	1111
AC025366.1	202	202	202	202
AP005357.1	476	476	476	476
NDUFB9P3	501	501	501	501
LINC01608	1306	1041	3915	13050
MTCO1P47	1271	1271	1271	1271
LINC01609	609	510	1379	3233
AC009930.1	191	191	191	191
EEF1A1P37	630	630	630	630
LINC02237	1029	941	1677	3355
SERPINA15P	263	263	263	263
H2AZP7	340	340	340	340
AC022360.1	400	400	400	400
RNU4-37P	84	84	84	84
CSMD3	6244	5221	13051	20455
AC024996.1	1171	1171	1462	1462
RPL30P16	429	429	429	429
MIR2053	91	91	91	91
AC107890.1	524	524	524	524
AC055788.2	817	817	817	817
AC055788.1	1861	1861	1861	1861
AC103993.1	1076	1076	1588	1588
AC046174.1	113	113	113	113
AC064802.1	807	843	884	1200
AC025881.1	511	511	511	511
CARS1P2	277	277	277	277
TRPS1	3749	3375	9994	10784
AF178030.1	402	402	402	402
LINC00536	2401	2401	2688	3470
RNA5SP276	94	94	94	94
AC090994.1	2292	2292	2292	2292
AC105177.1	555	555	555	555
EIF3H	1248	951	3951	6448
UTP23	1037	796	3661	5085
RAD21	1228	885	3661	6102
RAD21-AS1	2012	2012	2012	2012
MIR3610	73	73	73	73
AARD	1394	1394	2289	2402
SLC30A8	1963	819	5428	6272
RN7SL228P	303	303	303	303
AC027419.1	324	324	324	324
AC027419.2	357	357	357	357
RN7SL826P	288	288	288	288
AC084114.1	1081	1081	1081	1081
AP002848.1	134	134	134	134
MED30	648	565	989	1445
RPS10P16	496	496	496	496
EXT1	3512	1446	8250	8305
SAMD12	2023	944	8771	15334
AC023590.1	748	550	1816	2958
SAMD12-AS1	1734	1970	2540	3778
RPS26P35	346	346	346	346
TNFRSF11B	1418	1315	2090	2515
RNU6-12P	107	107	107	107
AC107953.1	297	297	297	297
COLEC10	1902	1902	3135	3538
AC107953.2	1408	1408	1408	1408
MAL2	1213	735	2843	3423
MAL2-AS1	651	576	1033	2006
MIR548AZ	95	95	95	95
AC021733.4	4551	4551	4872	5136
AC021733.1	122	122	122	122
CCN3	1503	1503	2463	2614
AC021733.2	331	331	331	331
AC021733.3	497	497	497	497
ENPP2	2202	2651	3643	6713
CYCSP23	313	313	313	313
RN7SKP153	316	316	316	316
TAF2	1263	764	5027	6658
AP005717.2	1037	1037	1037	1037
DSCC1	1452	1452	2198	2490
AC021945.1	1642	1642	1642	1642
RN7SL396P	295	295	295	295
AP005717.1	1157	1157	1895	1941
DEPTOR	1511	1397	2570	2628
RNA5SP277	98	98	98	98
AC091563.1	505	505	521	751
COL14A1	3593	3244	8013	10055
MRPL13	1084	945	2361	4203
MTBP	1513	1219	3359	8383
SNTB1	3014	3465	5174	6827
NCAPGP1	1813	1813	1813	1813
AC104958.1	1969	1969	1969	1969
AC104958.2	1146	1146	1146	1146
AC068413.1	780	780	780	780
AC011626.1	560	560	560	560
RPL35AP19	329	329	329	329
HAS2	4225	4225	4225	4225
HAS2-AS1	944	920	1653	5493
LINC02855	508	496	616	830
AC037486.1	790	790	790	790
MRPS36P3	130	130	130	130
SMILR	553	553	553	553
LINC01151	1525	1447	3083	10457
AC108136.1	630	630	630	630
AC100872.1	104	104	104	104
AC100872.2	501	501	501	501
CDK5P1	877	877	877	877
AC016405.3	860	860	860	860
AC016405.2	312	312	312	312
ZHX2	2617	2617	4361	4453
AC016405.1	651	651	758	1017
AC104316.2	326	326	326	326
AC104316.1	625	625	625	625
DERL1	2132	1460	5531	6975
TBC1D31	1979	2201	3478	8431
HMGB1P19	577	577	577	577
AC068228.4	544	544	544	544
FAM83A	1865	1131	5395	6319
AC068228.1	216	216	216	216
AC068228.2	780	780	780	780
AC068228.3	58	58	58	58
FAM83A-AS1	1015	1157	1346	2527
MIR4663	76	76	76	76
C8orf76	764	712	1310	2445
ZHX1-C8orf76	919	919	1257	1325
UBA52P5	211	211	211	211
ZHX1	2186	1064	5210	6743
RNU6-628P	111	111	111	111
AC018992.1	2149	2149	2149	2149
ATAD2	3105	3888	5549	6832
RNU6-875P	106	106	106	106
MIR548AA1	97	97	97	97
MIR548D1	97	97	97	97
DUTP2	467	467	467	467
IMPDH1P6	1514	1514	1514	1514
WDYHV1	1203	894	3459	4886
AC021305.1	127	127	127	127
FBXO32	1935	1063	6733	7384
AC090193.1	537	537	537	537
RN7SKP155	288	288	288	288
AC135166.1	728	567	1076	1848
KLHL38	1982	1982	1982	1982
ANXA13	1073	1011	1964	3801
FAM91A1	2127	1223	5526	7270
FER1L6	6051	6051	6051	6051
AC090753.1	331	331	331	331
FER1L6-AS1	2317	2317	2317	2317
AC100871.2	327	327	327	327
FER1L6-AS2	2865	2278	4574	4875
AC100871.1	1455	1455	1455	1455
ARF1P3	511	511	511	511
AC090921.1	1196	1196	1196	1196
RNU6-756P	107	107	107	107
AC090192.2	1149	1036	1589	2462
AC090192.1	490	490	490	490
TMEM65	9028	9028	9028	9028
TRMT12	1197	822	2209	2333
RNF139-AS1	2908	2809	5657	6958
RNF139	1552	1552	2637	2700
TATDN1	855	726	2020	4783
AC090198.1	2361	2361	2361	2361
MIR6844	62	62	62	62
NDUFB9	1022	681	2827	4134
MTSS1	1605	822	4934	7716
AC100858.3	1657	1513	3041	4855
MIR4662B	81	81	81	81
MIR4662A	67	67	67	67
LINC00964	1393	1302	3537	12042
AC100858.1	1226	1226	1226	1226
AC100858.2	879	879	1252	1322
AC100858.4	1869	1869	1869	1869
ZNF572	3275	3275	3275	3275
AC009908.1	411	411	411	411
SQLE	1262	738	2956	4296
WASHC5	1489	684	4128	4752
WASHC5-AS1	587	587	587	587
NSMCE2	807	787	1188	2992
RN7SL329P	298	298	298	298
AC084083.1	722	722	722	722
TRIB1	1709	1371	3604	4106
AC091114.1	957	957	1284	1914
AC016074.2	1878	1878	2890	3637
AC016074.1	635	635	635	635
LINC00861	1600	1171	5340	8769
RNU6-442P	104	104	104	104
SOD1P3	454	454	454	454
AC024681.2	204	204	204	204
KNOP1P5	1382	1382	1382	1382
AC024681.1	487	487	487	487
RFPL4AP5	504	504	504	504
AC087667.1	1258	1426	1467	1467
AC084116.2	329	329	329	329
AC084116.1	1001	1001	1513	1513
RNU6-869P	107	107	107	107
AC084116.3	494	494	559	746
LRATD2	3723	4832	5495	5741
PCAT1	992	965	1997	16685
AC083923.1	376	376	376	376
AC024382.1	981	981	981	981
CASC19	1289	1187	5735	22214
PRNCR1	12736	12736	12736	12736
AC020688.1	1249	1249	1249	1249
AC018714.2	1354	1354	1354	1354
CASC8	1132	1166	1410	2332
AC018714.1	208	208	208	208
POU5F1B	3451	3451	4787	4987
CCAT2	1752	1752	1752	1752
AC104370.1	1937	1937	2468	3582
AC108925.1	4602	4602	4602	4602
CASC11	1354	907	3334	5181
MYC	1613	1623	3731	4597
PVT1	1189	1140	2444	25082
MIR1204	67	67	67	67
AC084123.1	95	95	95	95
TMEM75	737	737	926	926
MIR1205	63	63	63	63
RNU1-106P	164	164	164	164
MIR1206	59	59	59	59
AC103705.1	797	797	1353	1353
RNU4-25P	230	230	230	230
MIR1207	87	87	87	87
MIR1208	73	73	73	73
RN7SKP226	300	300	300	300
AC100822.1	978	978	978	978
LINC00824	920	710	2062	4233
CCDC26	1561	1406	20065	37766
AC103833.2	1026	1026	1026	1026
AC103833.1	172	172	172	172
RN7SKP206	288	288	288	288
AC011257.1	281	281	281	281
MIR3686	86	86	86	86
AC103718.1	10760	10760	10760	10760
GSDMC	1435	1502	2451	2671
AC022973.5	917	917	917	917
FAM49B	1225	697	4548	9126
AC022973.2	575	575	575	575
AC022973.1	127	127	127	127
AC022973.4	464	464	464	464
AC022973.3	1610	1339	2213	2444
AC131568.1	2038	2038	2038	2038
RNU7-181P	88	88	88	88
MIR5194	120	120	120	120
ASAP1	1985	714	6334	8303
RNU6-1255P	112	112	112	112
ASAP1-IT2	2031	2031	2031	2031
AC103725.1	156	156	156	156
AC009682.1	1533	1533	1533	1533
AC139019.1	3053	3053	3053	3053
AC090987.1	2061	2061	2061	2061
ADCY8	2904	3363	4422	4446
AC103726.1	475	475	475	475
AC103726.2	411	411	411	411
AC087341.1	1185	1185	1185	1185
AC104257.1	823	854	884	984
AC104040.1	94	94	94	94
AC060788.1	469	469	469	469
EFR3A	2300	1770	5437	5946
OC90	1788	1788	1788	1788
AC100868.1	2272	2272	2272	2272
HHLA1	2682	2313	4102	6128
KCNQ3	4872	3132	11564	12702
HPYR1	1564	1564	2146	3102
LRRC6	1133	719	3343	4482
TMEM71	941	590	1996	3340
AF228727.1	2466	2466	2466	2466
PHF20L1	2839	2541	7829	20591
AF230666.2	725	725	725	725
AF230666.1	831	831	873	1490
TG	1534	697	8449	11143
AF305872.1	471	471	471	471
SLA	1011	860	2993	7417
MIR7848	101	101	101	101
AF305872.2	2764	2764	2764	2764
CCN4	1796	1205	5195	5195
NDRG1	1296	651	3980	9489
KC877373.1	404	404	404	404
AF186190.1	480	480	480	480
ST13P6	1102	1102	1102	1102
ST3GAL1	1923	741	6949	8909
AC103706.2	240	240	240	240
AC103706.3	85	85	85	85
AC103706.1	679	679	679	679
AC090821.1	128	128	128	128
AC090821.4	282	282	282	282
MTND2P7	640	640	640	640
MTCO1P49	801	801	801	801
AC133634.1	565	565	565	565
AC090821.2	1041	1041	1041	1041
AC090821.3	176	176	176	176
AC110741.1	583	583	583	583
AC110741.3	658	658	658	658
AC110741.2	268	268	268	268
AC105180.2	2786	2786	2786	2786
AC105180.1	364	364	364	364
ZFAT	2786	3734	5469	8777
AC015599.1	79	79	79	79
ZFAT-AS1	939	939	939	939
AC015599.2	201	201	201	201
AC015599.3	80	80	80	80
AC087045.1	383	383	383	383
AC087045.2	1003	1003	1003	1003
AC087045.3	2467	2467	2467	2467
AC083843.4	2191	2191	2191	2191
AC083843.3	6251	6251	6251	6251
MIR30B	88	88	88	88
MIR30D	70	70	70	70
AC083843.2	850	850	850	850
AC083843.1	517	517	517	517
AC103764.1	2099	2099	2099	2099
RPL23AP56	453	453	453	453
LINC01591	849	861	1240	1341
AC040914.1	318	318	318	318
KHDRBS3	1194	783	5464	8734
MAPRE1P1	803	803	803	803
RNU1-35P	153	153	153	153
LINC02055	1318	1004	5358	25504
AC103955.1	1792	1792	1792	1792
AC023781.1	801	801	1056	1317
RNU6-144P	107	107	107	107
ZYXP1	118	118	118	118
AC105213.1	1992	1992	1992	1992
AC110053.1	1732	1732	1732	1732
AC046195.1	2606	1910	4153	5481
AC046195.2	1300	936	2286	3107
AC079015.1	596	596	596	596
FAM135B	2389	684	7400	14067
COL22A1	2404	706	6396	7876
AC027541.1	483	483	483	483
AC100807.1	106	106	106	106
AC100807.2	557	557	557	557
AC090093.1	278	278	278	278
KCNK9	2520	2211	5056	6778
TRAPPC9	1742	627	7099	9783
AC021744.1	386	386	453	549
C8orf17	2803	2803	2805	2805
AC040978.1	1282	1282	1282	1282
PEG13	5583	5583	5583	5583
AC107375.1	2248	2248	2248	2248
CHRAC1	1300	925	2477	3301
AGO2	2390	518	14596	15848
AC067931.1	671	671	671	671
AC067931.2	1511	1511	1511	1511
ERICD	2005	2005	2005	2005
PTK2	1447	645	4954	13464
MIR151A	90	90	90	90
AC105235.1	1830	1830	1830	1830
RNA5SP278	102	102	102	102
AC100860.1	808	808	1061	1129
DENND3	2130	1097	5577	14746
AC040970.1	935	847	1489	2635
SLC45A4	2768	2154	7486	8611
AC011676.5	2661	2661	2661	2661
AC011676.1	360	360	360	360
AC011676.2	584	584	584	584
AC011676.3	294	294	294	294
AC011676.4	413	413	413	413
LINC01300	764	764	840	856
AC100803.3	1959	1959	1959	1959
GPR20	1564	1564	1564	1564
AC100803.2	1382	1382	1382	1382
PTP4A3	1713	1829	2811	2837
MROH5	3123	3823	4166	4763
AC100803.4	3004	3004	3004	3004
AC100803.1	75	75	75	75
HNRNPA1P38	957	957	957	957
AC138647.2	947	947	947	947
AC138647.1	613	613	648	660
AC025839.1	3154	3181	3644	7424
MIR1302-7	72	72	72	72
AC104417.1	751	751	751	751
AC104417.2	1792	1792	1792	1792
AC103758.1	3018	3018	3018	3018
MIR4472-1	79	79	79	79
LINC00051	1034	1034	1034	1034
TSNARE1	1319	1739	2101	4193
