gene	mean	median	longest_isoform	merged
RAB40AL	1029	1029	1029	1029
LL0XNC01-237H1.3	628	628	628	628
LL0XNC01-235H3.1	3714	3714	3714	3714
NUDT19P2	612	612	612	612
BEX1	795	795	795	795
NXF3	1084	607	2276	3544
LL0XNC01-221F2.2	2080	2080	2080	2080
RPSAP59	890	890	890	890
BEX4	1189	1189	1312	1312
TCEAL8	918	1131	1174	1211
LL0XNC01-177E8.2	841	841	841	841
TCEAL5	1046	1046	1046	1046
BEX2	831	789	1077	1137
TCEAL7	993	993	1134	1144
LL0XNC01-105G4.3	268	268	268	268
TCEAL9	1221	1028	1938	1974
BEX3	820	807	913	1112
RP13-349O20.2	1163	423	2720	2720
LL0XNC01-250H12.3	823	632	1271	1935
RAB40A	2547	2547	3126	4018
LL0XNC01-246D9.1	1833	1833	1833	1833
TCEAL4	943	959	1571	2511
GHc-857G6.7	2297	2297	2297	2297
TCEAL3	1118	1098	1221	2305
TCEAL3-AS1	361	361	361	361
TCEAL1	962	965	1200	1601
CNEP1R1P1	372	372	372	372
MORF4L2	997	849	1965	2648
MORF4L2-AS1	2086	2086	2086	2086
GLRA4	2131	1593	6809	7962
RP5-1055C14.9	2089	1966	4248	12466
TMEM31	732	732	732	732
PLP1	926	588	3132	6088
RAB9B	3772	3772	3772	3772
TMSB15B-AS1	975	735	2029	4594
RNA5SP511	115	115	115	115
H2BP9	433	433	433	433
LL0XNC01-116E7.5	324	324	324	324
ELF2P1	1048	1048	1048	1048
TMSB15B	1374	1306	2286	8584
SLC25A53P1	919	919	919	919
DPPA3P1	469	469	469	469
H2BW1	915	915	915	915
H2BW2	1089	870	1875	1875
H2BW3P	496	496	496	496
SLC25A53	3469	3469	6207	6827
ZCCHC18	1359	901	2940	3385
FAM199X	4930	4930	7624	7624
ESX1	1495	1495	1495	1495
IL1RAPL2	1636	1290	3101	3263
PHBP10	784	784	784	784
RPL18AP14	526	526	526	526
TEX13A	1382	1382	1397	1397
KCTD9P2	1013	1013	1013	1013
RNU6-207P	107	107	107	107
NRK	3965	3444	8066	9577
SERPINA7	1799	2360	2642	2740
CTDSPL2P2	1253	1253	1253	1253
PWWP3B	4146	4173	4308	4343
CSGALNACT2P2	291	291	291	291
NAP1L4P2	899	899	899	899
SERPINA7P1	631	631	631	631
RP13-483F6.2	141	141	141	141
RADX	2290	2589	3852	4850
MIR548AN	83	83	83	83
RNF128	2098	2654	2803	3418
TBC1D8B	2522	2589	5729	9515
MORC4	2398	2483	3798	6019
RIPPLY1	991	991	1196	1196
CLDN2	2583	2919	2961	3412
EEF1A1P40	573	573	573	573
RBM41	1425	1246	3315	6101
NUP62CL	1144	1101	1755	1867
GTF3C6P2	611	611	611	611
DNAAF6	1256	1335	1926	1956
MYCLP1	1075	1075	1075	1075
DNAJA1P3	1194	1194	1194	1194
KRT18P49	832	832	832	832
FRMPD3	6481	7229	7573	9615
FRMPD3-AS1	457	457	457	457
PRPS1	747	549	2070	3390
TSC22D3	1078	581	2269	4766
NCBP2L	1880	1880	1953	2079
MID2	2757	1504	7333	7554
RP6-191P20.4	2070	2075	2232	3947
TMEM230P1	380	380	380	380
NLRP3P1	1785	1785	1785	1785
TEX13B	1248	1248	1248	1248
VSIG1	1579	641	3236	3769
PSMD10	880	779	1470	2390
ATG4A	1471	1440	2501	2927
COL4A6	4489	6454	6750	9282
RP6-149D17.1	477	477	477	477
COL4A5	2279	936	6531	11871
IRS4	11512	11512	16461	16618
RP6-24A23.3	1146	1489	1608	1921
RNU6-309P	106	106	106	106
ENSG00000275110	49	49	49	49
GAPDHP77	885	885	885	885
GUCY2F	3728	3728	3728	3728
NXT2	1829	1843	2692	3104
MFN1P1	1812	1812	1812	1812
KCNE5	1473	1473	1473	1473
ACSL4	3578	4791	7223	9971
RP1-136J15.1	230	230	230	230
RPS5P7	608	608	608	608
TMEM164	2961	2868	5570	6583
MIR652	98	98	98	98
MIR3978	101	101	101	101
AMMECR1	2677	3185	5350	6714
SNORD96B	79	79	79	79
AMMECR1-IT1	561	561	561	561
GNG5P2	1276	1276	1276	1276
RTL9	3727	5225	5426	5529
RP1-302C5.4	601	601	601	601
TDGF1P3	2710	2710	2710	2710
M6PRP1	832	832	832	832
CHRDL1	2665	2413	3860	3920
PAK3	2496	2218	9126	10446
FCF1P4	183	183	183	183
GLUD1P9	1173	1173	1173	1173
CAPN6	3532	3532	3532	3532
DCX	5248	4590	9406	10203
RNU6-496P	99	99	99	99
HMGB1P12	598	598	598	598
SERTM2	2501	2501	4595	4758
RP11-111F16.2	287	287	287	287
EIF4BP7	1813	1813	1813	1813
RPL18AP15	517	517	517	517
ALG13	1470	699	4175	8188
RNA5SP512	120	120	120	120
ALG13-AS1	195	195	195	195
TRPC5	12143	12143	12143	12143
TRPC5OS	2209	2779	2806	3029
RP1-269O5.3	358	358	358	358
DPRXP7	466	466	466	466
CCDC121P1	829	829	829	829
RTL4	2613	2613	2613	2613
LHFPL1	1094	1094	1559	1750
HMGB3P30	606	606	606	606
AMOT	4038	2720	7613	8518
MIR4329	71	71	71	71
RN7SL266P	289	289	289	289
RP11-444C24.1	1108	1108	1108	1108
RNU6-1015P	99	99	99	99
RP5-1142C11.1	732	732	732	732
RP5-1168A5.1	207	207	207	207
PPIHP2	508	508	508	508
XACT	116872	2292	347561	347964
QTRT1P1	1078	1078	1078	1078
RNU1-57P	166	166	166	166
RN7SL93P	293	293	293	293
RP11-358L8.1	657	657	811	939
CTD-2230M5.1	168	168	168	168
TNPO3P1	820	820	820	820
SSU72P1	583	583	583	583
HTR2C	4227	4652	4743	4842
RPL36AP53	316	316	316	316
SNORA35	128	128	128	128
MIR764	85	85	85	85
MIR1912	80	80	80	80
MIR1264	69	69	69	69
MIR1298	112	112	112	112
MIR1911	80	80	80	80
HSPA8P7	1948	1948	1948	1948
MIR448	111	111	111	111
RP11-810O3.2	216	216	216	216
IL13RA2	1145	1338	1498	1626
RNU6-648P	107	107	107	107
RP6-204F4.2	859	859	859	859
YAP1P2	610	610	610	610
LRCH2	4910	4910	4953	4953
SNORA35B	129	129	129	129
RBMXL3	3459	3459	3459	3459
RPL36P18	318	318	318	318
LUZP4	1676	1676	1746	1746
TUBAP6	1165	1165	1165	1165
RP5-878I13.2	462	462	462	462
PLS3-AS1	1142	1142	1763	2075
ENSG10010138168.1	81	81	81	81
PLS3	1738	1601	3288	4099
PHF5FP	310	310	310	310
ASS1P5	1239	1239	1239	1239
DANT2	1401	1194	2079	4381
EEF1GP5	1310	1310	1310	1310
SUMO2P21	288	288	288	288
DANT1	362	362	444	446
RN7SL712P	308	308	308	308
AKR1B1P8	936	936	936	936
API5P1	1510	1510	1510	1510
AGTR2	1892	1618	2862	3295
RNU6-154P	106	106	106	106
SLC6A14	2440	2440	4536	4536
CT83	517	517	517	517
SLC6A14P1	957	957	957	957
SLC6A14P2	301	301	301	301
RP11-232D9.3	512	512	512	512
PRPF4BP1	348	348	348	348
RNU6-1323P	107	107	107	107
SETP8	628	628	628	628
RP3-378P9.1	269	269	269	269
TCERG1P1	540	540	540	540
RP1-278D1.2	1052	1052	1052	1052
KLHL13	3141	3256	5331	6983
TUBB4BP3	271	271	271	271
RPL12P43	499	499	499	499
RP11-197B12.1	190	190	190	190
WDR44	3181	3877	4114	4202
MIR1277	78	78	78	78
DOCK11	5004	6352	6719	6804
RBBP8P1	1844	1844	1844	1844
IL13RA1	2476	2546	4189	4650
ENSG10010140164.1	128	128	128	128
TMEM30BP1	1062	1062	1062	1062
ZCCHC12	2197	2197	2197	2197
LINC01285	1864	1940	2842	6388
AKR7A2P2	959	959	959	959
COBLP1	905	905	905	905
LONRF3	2741	2896	3108	4041
RP13-347D8.7	1413	1413	1413	1413
KIAA1210	7824	7824	7824	7824
ARL5AP1	388	388	388	388
HNRNPA1P28	961	961	961	961
NUDT19P6	682	682	682	682
PGRMC1	1820	1820	1879	1919
AKAP17BP	2719	2719	2719	2719
RP5-1139I1.1	2907	2907	2907	2907
RP5-1139I1.2	635	635	635	635
MRPS17P9	393	393	393	393
SLC25A43	1615	1701	2699	2839
RP3-404F18.5	433	433	433	433
RNU1-67P	164	164	164	164
RN7SL118P	302	302	302	302
RNY3P16	101	101	101	101
SLC25A5-AS1	1770	1797	3062	3143
SLC25A5	749	629	1307	1555
STEEP1	1584	1695	2372	2581
UBE2A	1200	934	2643	5207
NKRF	2824	3546	3817	4552
SEPTIN6	2325	1617	4652	6245
MIR766	111	111	111	111
CTA-38K21.2	2492	2492	2492	2492
SOWAHD	1615	1615	1615	1615
RPL39	903	405	1915	2128
SNORA69	132	132	132	132
CTA-38K21.6	2006	2006	2006	2006
UPF3B	1565	1584	2343	3081
RNF113A	1259	1259	1259	1259
NDUFA1	421	421	421	421
AKAP14	624	608	921	1170
NKAP	2250	1394	5942	7873
RHOXF1P3	1340	851	2668	2669
RHOXF1P1	954	817	1544	1626
RHOXF1P2	502	502	502	502
RHOXF1-AS1	1135	957	2102	2498
RHOXF2B	1257	1257	1257	1257
RHOXF1	747	747	747	747
LINC01402	279	279	279	279
NKAPP1	925	584	2384	3848
RHOXF2	2848	2848	2848	2848
SFR1P1	688	688	688	688
EEF1A1P30	1315	1315	1315	1315
ZBTB33	5232	5232	5253	5313
TMEM255A	2312	3025	3394	3858
RP11-45J1.1	400	400	400	400
ATP1B4	4419	4644	4757	4773
LAMP2	3430	3059	6535	9404
RNU7-37P	60	60	60	60
CUL4B	4300	4316	24020	33815
MCTS1	2203	749	9577	10764
C1GALT1C1	1564	1564	1636	1808
H3P46	294	294	294	294
GLRX5P1	303	303	303	303
PA2G4P1	1197	1197	1197	1197
CT47B1	1328	1328	1328	1328
RP1-321E8.4	254	254	254	254
RP1-321E8.5	291	291	291	291
CT47A12	1165	1165	1165	1165
RP6-166C19.21	252	252	252	252
CT47A11	1294	1294	1294	1294
RP6-166C19.22	254	254	254	254
CT47A10	1298	1298	1298	1298
RP6-166C19.23	253	253	253	253
CT47A9	1298	1298	1298	1298
RP6-166C19.18	253	253	253	253
CT47A8	1298	1298	1298	1298
RP6-166C19.16	252	252	252	252
CT47A7	1294	1294	1294	1294
RP6-166C19.17	253	253	253	253
CT47A6	1298	1298	1298	1298
RP6-166C19.20	253	253	253	253
CT47A5	1298	1298	1298	1298
RP6-166C19.19	252	252	252	252
CT47A4	1298	1298	1298	1298
RP6-166C19.12	252	252	252	252
CT47A3	1298	1298	1298	1298
RP6-166C19.15	252	252	252	252
CT47A2	1298	1298	1298	1298
RP6-166C19.14	251	251	251	251
CT47A1	1260	1260	1260	1260
RP6-166C19.13	252	252	252	252
CBLL1P1	1600	1600	1600	1600
GLUD2	2485	2485	2485	2485
RP1-296G17.4	570	570	570	570
RP5-1015P16.1	1052	1052	1052	1052
HSPA8P1	1833	1833	1833	1833
MIR3672	82	82	82	82
TPT1P13	499	499	499	499
RP13-192B19.2	4997	4997	4997	4997
UBE2V1P16	251	251	251	251
RP13-16D10.1	609	609	609	609
RP13-63I15.1	1222	1222	1222	1222
RPL3P12	1208	1208	1208	1208
MRRFP1	1675	1675	1675	1675
GRIA3	2088	860	5148	6449
H3P47	400	400	400	400
RP5-1189B24.1	235	235	235	235
TUBB4AP1	1325	1325	1325	1325
THOC2	1815	889	5600	10277
FERP1	793	793	793	793
MEMO1P4	386	386	386	386
RNU7-69P	62	62	62	62
CHCHD2P1	443	443	443	443
RN7SL190P	257	257	257	257
XIAP	2695	598	8584	8996
XIAP-AS1	482	482	482	482
RNU6-122P	107	107	107	107
PARD6BP1	707	707	707	707
RP1-315G1.3	326	326	326	326
STAG2	2111	854	6179	8199
ZIK1P1	1459	1459	1459	1459
ENSG10010139709.1	107	107	107	107
HSPA8P20	1007	1007	1007	1007
SH2D1A	1271	593	2554	3015
TEX13D	2891	2891	4204	4293
NPM1P34	893	893	893	893
RP5-1052M9.1	84	84	84	84
TENM1	8727	12875	12891	12896
RPS26P57	335	335	335	335
RP1-161N10.1	534	534	534	534
TEX13C	5095	5095	5095	5095
FBLIM1P1	1125	1125	1125	1125
RP1-138O17.1	1673	1673	1673	1673
RP11-13E5.2	639	639	639	639
DCAF12L2	2791	2791	2791	2791
MTCO1P53	699	699	699	699
MTND4LP1	157	157	157	157
MTND4P24	397	397	397	397
OR4W1P	289	289	289	289
DCAF12L1	3345	3345	3345	3345
MTCYBP38	1123	1123	1123	1123
PRR32	1263	1263	1263	1263
PNPLA10P	2135	2135	2135	2135
RP3-428A13.2	2012	2012	2012	2012
RP11-368E13.1	121	121	121	121
CTD-2076M15.1	1900	1900	1900	1900
RP1-107N3.1	1167	1167	1167	1167
RP1-107N3.2	314	314	314	314
RP1-30E17.2	2311	1662	4779	7219
ACTRT1	1442	1442	1442	1442
RP1-203C2.2	498	498	498	498
BTG3P1	716	716	716	716
ACTRT1P1	1123	1123	1123	1123
RPL7AP72	768	768	768	768
RUVBL2P1	857	857	857	857
KRT18P44	1285	1285	1285	1285
RPL32P35	394	394	394	394
TJAP1P1	1648	1648	1648	1648
RPS26P56	240	240	240	240
RNA5SP513	118	118	118	118
SMARCA1	3377	3989	4291	4363
ENSG10010136893.2	72	72	72	72
OCRL	3647	4325	5173	6080
APLN	3224	3224	3224	3224
RP3-454M7.3	351	351	351	351
XPNPEP2	1818	1232	3311	3853
SASH3	1506	1506	2661	2741
RP4-753P9.3	326	326	326	326
ZDHHC9	1797	737	4571	5243
RP4-537K23.4	936	887	1396	1792
SALL4P2	2910	2910	2910	2910
UTP14A	1949	2156	2507	4087
BCORL1	3574	2221	7465	7984
ELF4	3392	4011	5140	5237
AIFM1	2065	2077	5137	13092
RP3-438D16.4	952	952	952	952
RAB33A	945	945	945	945
ZNF280C	3304	3304	4638	4638
RNU6-1130P	107	107	107	107
RP1-20I3.3	213	213	213	213
SLC25A14	1029	922	1734	3009
GPR119	2829	2829	4342	4433
RBMX2	915	798	1823	2786
RP1-274L7.4	9998	9998	18351	19907
DENND10P1	1349	1349	1624	1624
RP1-274L7.5	3205	3205	3205	3205
RP1-274L7.3	398	398	398	398
ENOX2	3404	3875	5215	5240
SPRING1P2	603	603	603	603
LINC01201	347	347	401	561
ARHGAP36	2377	2685	2985	3071
RN7SL191P	305	305	305	305
OR11Q1P	943	943	943	943
RP11-529O20.2	241	241	241	241
IGSF1	2233	1786	5413	7573
OR11N1P	923	923	923	923
OR5AW1P	856	856	856	856
RP4-687J17.3	1074	1074	1074	1074
OR5BH1P	886	886	886	886
OR1AA1P	939	939	939	939
RP1-154J13.2	616	616	616	616
NLRP7P1	608	608	608	608
OR13H1	927	927	927	927
OR13K1P	1118	1118	1118	1118
RP11-453F18.1	2508	2508	2508	2508
OR7L1P	526	526	526	526
OR2AF1P	939	939	939	939
HDGFP1	252	252	252	252
FIRRE	2175	2128	5506	12157
MCRIP2P1	511	511	511	511
PNKDP1	430	430	430	430
RP1-197O17.3	184	184	184	184
RNA5SP514	111	111	111	111
STK26	2493	3017	3251	3317
FRMD7	2722	2864	3203	3327
AGKP2	1262	1262	1262	1262
RAP2C	2445	3341	3972	4118
RAP2C-AS1	2204	2271	3771	5859
MBNL3	4344	1509	12302	12846
RNU6-98P	107	107	107	107
HS6ST2	2003	1878	4441	5002
HS6ST2-AS1	550	550	550	550
NAA20P1	297	297	297	297
USP26	2595	3642	3665	4145
RP3-358H7.1	1175	1175	1175	1175
ENSG10010138013.1	139	139	139	139
TFDP3	1693	1693	1693	1693
RNU1-115P	160	160	160	160
GPC4	4959	4959	4959	4959
RNU6-203P	104	104	104	104
GPC3	1324	1096	2336	2870
RPS24P19	416	416	416	416
RPSAP63	888	888	888	888
GPC3-AS1	492	492	492	492
AF003529.2	644	644	644	644
TIMM8BP2	251	251	251	251
AC002407.3	3863	3863	3863	3863
MIR363	75	75	75	75
MIR92A2	75	75	75	75
MIR19B2	96	96	96	96
MIR20B	69	69	69	69
MIR18B	71	71	71	71
MIR106A	81	81	81	81
LARP1BP3	869	869	869	869
CCDC160	1544	1544	1790	1790
NT5DC1P2	1372	1372	1372	1372
PHF6	3791	4430	4759	7957
HPRT1	906	724	1395	1612
RPL36AP54	289	289	289	289
MIR450B	78	78	78	78
MIR450A1	91	91	91	91
MIR450A2	100	100	100	100
MIR542	97	97	97	97
MIR503HG	1041	1023	1456	3003
MIR503	71	71	71	71
MIR424	98	98	98	98
LINC00629	1296	1313	1722	2804
PLAC1	832	929	1138	1904
RP11-308B5.2	938	938	938	938
RPL21P133	476	476	476	476
RPS7P12	582	582	582	582
RNU4-44P	141	141	141	141
PABIR2	2040	1229	4377	4404
PABIR3	1674	1592	2598	7919
ENSG00000280249	162	162	162	162
MOSPD1	955	773	2348	2659
RNU6-616P	107	107	107	107
LINC02243	961	961	961	961
HMGB3P31	595	595	595	595
SMIM10	1483	1483	1483	1483
RTL8B	2030	2030	2030	2030
RTL8C	795	616	1192	1192
RP4-809E13.5	2227	2227	2227	2227
RTL8A	829	789	1204	1265
SMIM10L2B-AS1	834	915	1027	1328
NCLP2	1462	1462	1462	1462
SMIM10L2B	2817	2817	2817	2817
ETDB	534	534	681	700
RP11-85L21.6	250	250	250	250
RP11-85L21.5	622	622	622	622
CT55	1584	1584	1728	1728
RP13-565O16.2	730	730	730	730
RP13-210D15.1	597	597	597	597
RP11-11A5.1	514	514	514	514
ZNF75D	2957	2327	5611	6838
ETDA	510	510	632	651
RP13-210D15.8	1136	1136	1136	1136
ETDC	180	180	180	180
RP13-210D15.10	448	448	448	448
ZNF449	3042	3042	4034	5591
RP11-265D19.6	292	292	405	405
SMIM10L2A	5230	5230	5230	5230
RNA5SP515	118	118	118	118
CROCCP1	5675	5675	5675	5675
RP11-265D19.8	367	367	367	367
WDR4P1	1156	1156	1156	1156
INTS6L-AS1	398	398	398	398
INTS6L	3216	3660	6710	7177
ETS2P1	1432	1432	1432	1432
SAGE4P	3381	3381	3381	3381
SAGE3P	1635	1635	1635	1635
SAGE2P	2126	2126	2126	2126
WI2-88277B6.1	283	283	283	283
CT45A1	955	955	1087	1139
MGAT2P1	797	797	797	797
MGAT2P2	797	797	797	797
CT45A3	1022	1022	1076	1166
CT45A5	943	943	1161	1161
CT45A6	918	918	1066	1068
CT45A2	1198	1198	1321	1321
CT45A7	787	787	996	998
CT45A8	890	890	1010	1012
CT45A9	1069	1069	1368	1370
CT45A10	819	869	1010	1112
SAGE1	2574	2946	2952	3020
CT45A11P	1134	1134	1134	1134
MMGT1	2322	1585	5145	5186
SLC9A6	3257	3695	4872	11402
GAPDHP67	788	788	788	788
E2F6P4	514	514	514	514
ENSG10010135367.1	104	104	104	104
FHL1	1261	814	2878	5862
MAP7D3	2262	1603	4446	6885
STK24P1	1291	1291	1291	1291
ADGRG4	9574	9820	9933	10076
BRS3	2773	2773	2773	2773
HTATSF1	1903	1854	3019	3055
VGLL1	704	611	1144	1478
MIR934	83	83	83	83
RNU6-320P	106	106	106	106
LINC00892	1177	1205	1771	1922
CD40LG	1786	1786	1852	1852
ARHGEF6	4801	4779	4860	5278
RNU6-972P	107	107	107	107
RP11-1114A5.6	502	502	502	502
RPL7P56	717	717	717	717
RANP4	655	655	655	655
RP11-1114A5.4	3018	3018	3018	3018
RAB28P5	651	651	651	651
RBMX	1635	1572	4887	5882
SNORD61	73	73	73	73
RP11-308D16.2	1074	925	2222	3928
RPL22P23	386	386	386	386
SRRM1P3	2678	2678	2678	2678
GPR101	8032	8032	8032	8032
RP11-332E4.1	78	78	78	78
RAC1P4	579	579	579	579
RP1-137H15.2	445	445	586	736
ZIC3	2111	1968	4001	4668
RP11-158M9.1	1674	1749	1835	2417
RN7SL325P	283	283	283	283
ZFYVE9P1	1724	1724	1724	1724
RNU6-985P	104	104	104	104
RN7SKP31	278	278	278	278
MAGEA13P	951	951	951	951
KRT8P6	1207	1207	1207	1207
H2AQ1P	303	303	303	303
FGF13	3379	1102	19575	20737
RP6-27P15.2	142	142	142	142
MIR504	83	83	83	83
FGF13-AS1	716	716	849	1145
TPM2P1	718	718	718	718
SNURFL	343	343	343	343
SRD5A1P1	786	786	786	786
F9	1591	1595	2800	3858
MCF2	2849	3086	3945	5058
ENSG10010135828.1	104	104	104	104
ATP11C	4038	3165	7019	7407
RNU6ATAC23P	123	123	123	123
ENSG10010138495.1	131	131	131	131
MIR505	84	84	84	84
CXorf66	1279	1279	1279	1279
RP11-364B14.1	582	582	582	582
HNRNPA3P3	1137	1137	1137	1137
RN7SL727P	296	296	296	296
RP11-364B14.3	1497	1497	1497	1497
AC004070.1	582	582	582	582
EEDP1	1226	1226	1226	1226
RPS17P17	409	409	409	409
SOX3	2085	2085	2085	2085
XXyac-YR29IB3.1	351	351	380	382
LINC00632	3184	1332	21234	28876
CDR1	789	789	789	789
MIR320D2	48	48	48	48
RP11-298A8.2	217	217	217	217
SPANXB1	466	466	466	466
LDOC1	1991	1294	3895	4983
RNU6-3P	107	107	107	107
RPL36AP52	370	370	370	370
SPANXA2-OT1	2883	1933	5479	7463
SPANXC	408	408	408	408
RBMX2P2	946	946	946	946
NDUFB3P5	285	285	285	285
SPANXA1	691	691	691	691
SPANXA2	408	408	408	408
RP1-171K16.5	681	681	681	681
SPANXD	682	682	682	682
MAGEC3	1408	1290	1932	2763
MAGEC1	2670	2670	4256	4256
RP11-485I9.1	2681	2681	2681	2681
RP3-406C18.1	1005	1005	1005	1005
RP3-406C18.2	1124	1124	1124	1124
RP1-142F18.2	1139	1139	1139	1139
MAGEC2	1994	1994	1994	1994
GS1-54N10.1	1197	1197	1197	1197
RNA5SP516	119	119	119	119
SPANXN4	495	495	560	625
RN7SKP81	331	331	331	331
RN7SKP149	344	344	344	344
GS1-256O22.5	623	623	623	623
PGBD4P6	610	610	610	610
MTND1P33	917	917	917	917
MTND2P39	764	764	764	764
SPANXN3	590	590	590	590
SLITRK4	6879	8545	8736	9238
HNRNPH1P2	1210	1210	1210	1210
SPANXN2	1378	1378	1378	1378
RP3-526F5.2	318	318	318	318
RP11-29O6.2	343	343	343	343
UBE2NL	1185	1185	1185	1185
RP1-169P22.2	247	247	247	247
RRM2P4	562	562	562	562
HNRNPCP10	884	884	884	884
RN7SKP189	330	330	330	330
CYCSP44	313	313	313	313
RP11-143G3.1	378	378	378	378
SPANXN1	697	697	697	697
TRMT1P1	1855	1855	1855	1855
RP13-111A12.1	2805	2805	2805	2805
UFM1P1	248	248	248	248
GS1-115M3.3	1065	1065	1065	1065
SLITRK2	8046	8046	8421	11884
MIR892C	77	77	77	77
MIR890	77	77	77	77
MIR888	77	77	77	77
MIR892A	75	75	75	75
MIR892B	77	77	77	77
MIR891B	79	79	79	79
MIR891A	79	79	79	79
RNA5SP517	117	117	117	117
RP11-183K14.1	514	514	514	514
ELL2P4	1376	1376	1376	1376
ANKRD11P2	988	988	988	988
CXorf51B	451	451	451	451
CXorf51A	431	431	431	431
RP1-73A14.1	135	135	135	135
RP1-73A14.2	310	310	310	310
RP11-226B15.1	1506	1506	1506	1506
MIR513C	84	84	84	84
MIR513B	84	84	84	84
MIR513A1	129	129	129	129
MIR513A2	127	127	127	127
MIR506	124	124	124	124
MIR507	94	94	94	94
MIR508	115	115	115	115
MIR514B	80	80	80	80
MIR509-2	91	91	91	91
MIR509-3	75	75	75	75
MIR509-1	94	94	94	94
MIR510	74	74	74	74
MIR514A1	98	98	98	98
RP13-485J5.1	661	661	661	661
MIR514A2	88	88	88	88
MIR514A3	88	88	88	88
RP5-824H1.1	123	123	123	123
RP3-433G13.1	298	298	298	298
SLIRPP1	298	298	298	298
RP11-434J24.3	242	242	242	242
RNU6-382P	106	106	106	106
RP11-434J24.4	3691	3691	3691	3691
L29074.3	534	534	534	534
FMR1-AS1	1994	1925	2387	2387
ENSG10010138696.1	127	127	127	127
FMR1	2166	1648	4830	8951
FMR1-IT1	343	343	343	343
FMR1NB	786	786	1011	1139
RNA5SP524	116	116	116	116
FTH1P8	514	514	514	514
HAX1P1	865	865	865	865
RPL7L1P11	721	721	721	721
AC002368.4	388	388	388	388
AFF2	6096	3952	13748	14241
AFF2-IT1	443	443	443	443
RN7SKP267	285	285	285	285
AC002523.1	413	413	567	567
RP11-559E14.1	423	423	423	423
IDS	1841	1086	7580	9294
AF011889.5	3279	1770	9159	9702
AF011889.2	655	655	655	655
IDSP1	376	376	376	376
LINC00893	716	609	2347	3604
EOLA1	1351	1305	2411	5126
HSFX3	1256	1256	1256	1256
MAGEA9B	958	742	1814	1927
HSFX2	1966	1966	1966	1966
TMEM185A	1514	903	3742	5158
RP5-937E21.1	951	951	951	951
MAGEA11	2050	1873	3370	3467
RP5-1014O16.9	99	99	99	99
RP5-1014O16.1	275	275	275	275
RP5-1014O16.10	96	96	96	96
TMEM185AP1	546	546	546	546
HSFX1	1963	1963	1963	1963
MAGEA9	1814	1814	1814	1814
MAGEA7P	942	942	942	942
DUTP4	475	475	475	475
LINC00850	685	685	685	685
MAGEA8-AS1	476	476	476	476
MAGEA8	1492	1781	2112	2363
EOLA2	1097	1129	1440	2398
HSFX4	1256	1256	1256	1256
LINC00894	2520	2951	4761	9019
RP11-49C9.2	2143	2143	2143	2143
MIR2114	80	80	80	80
XRCC6P2	1822	1822	1822	1822
MAMLD1	3778	4634	5148	6664
MTM1	1628	806	3412	3835
MTMR1	1421	706	4536	6328
CD99L2	2221	1278	4935	5763
PPIAP91	494	494	494	494
AF003626.1	481	481	520	520
RNU6-383P	94	94	94	94
HMGB3	1269	793	3507	3914
RPL19P21	591	591	591	591
RPL12P50	116	116	116	116
RNA5SP525	112	112	112	112
MIR4330	105	105	105	105
GPR50-AS1	1620	1620	1620	1620
GPR50	2020	2020	2020	2020
AF003625.3	470	470	470	470
NAB1P1	1487	1487	1487	1487
RP5-892C22.1	2245	2538	2950	4735
VMA21	1964	693	4715	5107
WI2-80269A6.1	435	435	435	435
XX-FW80269A6.1	482	482	482	482
PASD1	3604	3604	4098	4376
PRRG3	2187	1303	5977	6524
FATE1	761	761	1072	1072
CNGA2	2834	2834	2834	2834
MAGEA4-AS1	728	800	850	1589
MAGEA4	1357	1588	1982	3370
GABRE	1626	759	6176	9612
MIR224	81	81	81	81
MIR452	85	85	85	85
RPSAP60	880	880	880	880
MAGEA5	942	942	942	942
MAGEA10-MAGEA5	733	718	871	1310
MAGEA10	1387	841	2741	2899
RP11-329E24.6	551	551	551	551
GABRA3	1522	1040	3669	4150
RNU6-764P	105	105	105	105
MIR105-1	81	81	81	81
MIR767	109	109	109	109
MIR105-2	81	81	81	81
KRT8P8	1448	1448	1448	1448
RP1-14D6.13	674	674	674	674
GABRQ	6468	6468	6468	6468
CH17-38B12.4	955	955	955	955
MAGEA3	1432	1682	1762	1773
CSAG2	665	791	844	1083
MAGEA2B	928	727	1946	2422
CSAG1	796	760	1037	1092
MAGEA12	1585	1664	1792	1965
CSAG4	496	496	755	755
RP1-14D6.7	848	848	848	848
MAGEA2	1641	1858	2025	2272
CSAG3	808	793	844	1083
MAGEA6	1321	1330	1762	1863
MAGEA6-DT	966	966	966	966
CETN2	1185	1185	1413	1887
NSDHL	1485	1630	1833	1996
ZNF185	3382	3737	4421	4812
U82671.16	1469	1469	1469	1469
PNMA5	3177	3192	3213	3428
U82671.8	1364	1364	1364	1364
HMGN2P48	264	264	264	264
PNMA3	3489	3627	3682	3748
PNMA6A	2238	2238	2238	2238
PNMA6B	1200	1200	1200	1200
AC152010.1	6179	6179	6179	6179
MAGEA1	1711	1711	1711	1711
CTC-233O10.1	310	310	310	310
RP11-635O16.2	882	882	1222	1232
AC151960.1	199	199	199	199
PWWP4	6186	6186	6186	6186
PNMA6F	3294	3294	3294	3294
ZNF275	5111	6305	6420	8147
LL0XNC01-37G1.2	224	224	224	224
PNMA6E	2992	2992	3389	3431
RN7SL667P	298	298	298	298
ZFP92	6403	6403	6403	6403
TREX2	1756	2111	2509	2586
