gene	mean	median	longest_isoform	merged
AC096754.1	826	826	826	826
EFL1P2	1793	1793	1793	1793
TRIM75P	1728	1728	1728	1728
AC107058.1	1384	1384	1384	1384
LINC02232	1849	1275	4490	6361
AC104689.2	514	514	514	514
AC104689.1	157	157	157	157
TECRL	1501	921	3618	6091
AC093730.1	601	601	899	1202
LARP1BP1	1354	1354	1354	1354
HMGN1P11	302	302	302	302
AC074087.1	713	713	713	713
AC105313.1	353	353	353	353
RPL21P47	476	476	476	476
ADGRL3-AS1	497	514	613	951
RPS15AP17	393	393	393	393
ADGRL3	4571	4830	12631	13739
AC092663.1	104	104	104	104
AC108161.1	399	399	399	399
AC020741.1	1663	1663	1663	1663
RPL17P19	553	553	553	553
LINC02271	571	571	596	829
MIR548AG1	66	66	66	66
LINC02496	947	947	1324	1335
AC105420.1	582	582	582	582
AC097655.1	318	318	318	318
AC092596.2	1037	1037	1037	1037
RNU6-1325P	106	106	106	106
AC092596.1	102	102	102	102
AC093857.1	761	761	761	761
AC096588.2	557	557	557	557
AC096588.1	111	111	111	111
AC108517.2	1950	1950	1950	1950
AC108517.1	53	53	53	53
AC097501.1	305	305	305	305
LINC02429	694	683	797	1115
LINC02619	569	554	687	1150
AC017091.1	732	652	1362	2513
AC019133.1	513	513	513	513
LINC02494	429	429	429	429
AC096725.1	319	319	319	319
SRIP1	275	275	275	275
AC104790.1	1217	1217	1217	1217
AC093725.1	2626	2626	2626	2626
AC093725.2	431	431	600	841
AC107396.1	733	733	733	733
AC013724.1	1138	1184	1432	1671
LINC02380	1037	1008	1488	2892
RPS26P24	331	331	331	331
IGFBP7-AS1	1646	1394	2734	3651
AC105390.1	544	544	544	544
AC111197.1	849	849	849	849
IGFBP7	1238	1257	1426	1935
UBE2CP3	450	450	450	450
POLR2B	2097	1989	4150	6060
NOA1	2222	2222	2222	2222
REST	2070	1307	7279	7957
AC069307.1	445	445	445	445
SPINK2	644	681	744	746
AC022483.3	187	187	187	187
RN7SL357P	298	298	298	298
RN7SL492P	295	295	295	295
RPL17P20	554	554	554	554
HOPX	1372	1127	3193	7762
AC108215.1	3230	3230	3230	3230
THEGL	1185	1332	1652	1795
ARL9	2578	2543	2849	3382
SRP72	1514	1006	3808	6092
AL445493.1	77	77	77	77
PAICS	2389	2411	4495	5189
PPAT	1965	929	3945	5342
AC068620.3	2709	2709	4237	4551
PPATP1	383	383	383	383
AC068620.2	554	554	554	554
AC068620.1	524	524	524	524
AASDH	2453	2979	3576	4648
RPL7AP31	801	801	801	801
CRACD	2211	1671	4923	6759
MRPL22P1	618	618	618	618
AC022267.1	1133	1133	1133	1133
RNU6-197P	105	105	105	105
CEP135	2902	1824	5580	8386
AC110611.2	1144	1144	1144	1144
EXOC1	1994	1977	3589	5383
AC110611.1	2900	2900	2900	2900
RNU6-652P	104	104	104	104
EXOC1L	708	708	863	863
RNU6-276P	96	96	96	96
NMU	643	672	837	996
PDCL2	900	900	900	900
AC024243.1	773	773	773	773
CLOCK	2978	1041	10454	11517
RN7SKP30	327	327	327	327
AC069200.1	133	133	133	133
TMEM165	1073	781	1912	6989
AC069200.2	103	103	103	103
SRD5A3-AS1	777	759	1620	5166
AC069200.3	334	334	334	334
SRD5A3	947	768	1358	1588
FCF1P8	598	598	598	598
LRRC34P2	555	555	555	555
RNU6-746P	109	109	109	109
AC021220.1	630	630	630	630
RN7SL822P	286	286	286	286
AC021220.2	3577	3577	3577	3577
KDR	3525	3777	5857	6367
AC111194.2	419	419	419	419
RN7SL424P	289	289	289	289
RNU6-410P	107	107	107	107
RPL38P3	212	212	212	212
AC111194.1	1418	1418	1418	1418
LINC02358	465	465	465	465
AC097494.1	792	739	926	982
KIT	2630	2922	5182	5558
LINC02260	2277	2277	2277	2277
AC098868.1	624	624	624	624
AC098587.1	543	543	543	543
LINC02283	474	474	474	474
PDGFRA	2063	1685	6850	9902
AC058822.1	2550	2550	2550	2550
RPL22P13	364	364	364	364
GSX2	1104	1180	1672	1786
MORF4L2P1	355	355	355	355
AC110792.4	2789	2789	2789	2789
AC110792.1	224	224	224	224
CHIC2	698	618	1107	1219
AC110792.2	1606	1606	1606	1606
RPL21P44	470	470	470	470
AC105384.1	815	815	815	815
AC124017.1	1600	1600	1606	3085
LNX1	1590	731	3938	5390
LNX1-AS2	341	341	341	341
AC095040.1	711	711	711	711
LNX1-AS1	460	495	558	1396
FIP1L1	1562	1462	3358	5603
SCFD2	1717	1587	3161	3280
RNU6-310P	107	107	107	107
AC023154.1	1852	2456	2534	4848
RASL11B	1465	1723	1988	2459
LINC01618	1777	2032	2462	4820
AC104066.1	102	102	102	102
ERVMER34-1	2289	2746	3634	4011
AC104066.2	123	123	123	123
AC104066.5	552	552	552	552
AC104066.3	737	737	737	737
DANCR	728	785	925	2326
SNORA26	122	122	122	122
MIR4449	66	66	66	66
AC104066.4	2104	2104	2104	2104
USP46-AS1	1033	1033	1033	1033
USP46	2243	1420	7945	8917
AC097522.2	724	724	724	724
AC097522.1	1049	1049	1049	1049
SPATA18	1750	1887	4427	5128
LINC02480	617	617	617	617
SGCB	1888	663	4403	4513
LRRC66	3349	3349	3349	3349
AC104784.1	278	278	278	278
AC027271.1	608	608	608	608
DCUN1D4	1498	789	6076	9352
DUTP7	485	485	485	485
RN7SKP48	328	328	328	328
ARHGAP24	1617	781	4635	7855
MIR4451	66	66	66	66
MAPK10	2535	2481	8958	40996
MAPK10-AS1	907	907	1048	1099
RN7SKP96	286	286	286	286
MIR4452	71	71	71	71
PTPN13	5680	7473	8582	9547
SLC10A6	1171	1171	1618	1618
AC093827.1	854	854	854	854
C4orf36	703	665	1116	1440
AC093827.5	1097	1097	1489	1675
AC093827.3	1117	1117	1117	1117
AC093827.4	1014	728	2162	2805
AFF1	2904	1664	9374	10761
KLHL8	2945	2824	5616	7308
AC092658.1	880	880	880	880
GAPDHP60	995	995	995	995
AC108516.1	260	260	260	260
HSD17B13	2334	2334	2384	2393
AC108516.2	349	349	349	349
HSD17B11	835	640	1778	2373
RN7SL681P	294	294	294	294
AC112250.1	740	740	740	740
NUDT9	1123	635	2788	3166
AC112250.2	495	495	495	495
SPARCL1	1290	702	2944	3413
AC093895.2	574	562	806	1813
DSPP	2121	2121	2722	2910
DMP1	2644	2644	2681	2682
AC093895.1	102	102	102	102
CHCHD2P7	448	448	448	448
IBSP	1579	1579	1579	1579
MEPE	1788	2125	2222	2449
AC131944.1	777	291	1778	1923
SPP1	1032	828	1673	2330
RNU1-36P	164	164	164	164
PKD2	1745	1361	5111	5560
ABCG2	2906	4186	4813	5571
AC097484.1	393	393	393	393
RNU6-818P	108	108	108	108
RNU6ATAC31P	126	126	126	126
AC097484.2	253	253	253	253
RNU6-1298P	104	104	104	104
PPM1K	2176	1091	6171	10890
RNU6-112P	104	104	104	104
PPM1K-DT	1405	1623	1812	2009
AC107067.1	106	106	106	106
AC107067.3	1748	1748	1748	1748
AC107067.2	1025	1025	1025	1025
HERC6	1989	1503	3784	5804
HERC5	2221	2223	3495	4746
NCOA4P2	1824	1824	1824	1824
PYURF	1307	1307	1307	1307
PIGY	217	217	217	217
AC098582.1	4961	4961	4961	4961
PIGY-DT	279	279	325	334
AC083829.1	661	661	661	661
RN7SKP244	306	306	306	306
HERC3	1776	761	4908	6959
NAP1L5	1908	1908	1908	1908
FAM13A-AS1	3680	3410	6849	9532
AC108065.2	119	119	119	119
AC108065.1	107	107	107	107
FAM13A	2057	1992	5853	13206
TIGD2	2674	2674	3250	3250
AC104785.1	609	609	609	609
RNU6-907P	102	102	102	102
GPRIN3	10139	10139	14020	14980
AC093866.1	960	584	2400	6514
AC097478.4	4206	4206	4206	4206
SNCA	1652	1424	2909	5899
AC097478.1	526	526	526	526
AC097478.3	524	524	524	524
AC097478.2	900	900	900	900
SNCA-AS1	1716	1716	2625	2966
MMRN1	3528	3492	5185	5477
AC105445.1	825	825	825	825
CCSER1	1458	610	5810	9960
RN7SKP248	305	305	305	305
AC093729.1	126	126	126	126
AC004054.1	274	274	274	274
AC074124.1	371	371	371	371
AC110774.1	2014	2014	2014	2014
KRT19P6	187	187	187	187
AC093810.1	576	576	576	576
PMPCAP1	741	741	741	741
AC097520.1	381	381	381	381
AC097520.2	135	135	135	135
LNCPRESS2	598	598	598	598
AC112695.1	594	594	594	594
GRID2	2083	1269	5810	11096
MTND1P19	320	320	320	320
AC095059.2	893	893	893	893
AC095059.1	348	348	348	348
AC020699.1	437	437	437	437
AC110800.1	450	450	450	450
RNA5SP164	133	133	133	133
ATOH1	2227	2227	2227	2227
AC096746.1	1032	1032	1032	1032
HMGB3P15	571	571	571	571
SMARCAD1	3014	3094	5020	6317
HPGDS	888	568	1555	2064
AC109925.2	2980	2980	2980	2980
AC109925.1	331	331	331	331
PDLIM5	2188	1795	6232	11055
AC108067.1	190	190	190	190
BMPR1B-DT	791	791	791	791
BMPR1B	2666	1822	5545	6525
UNC5C	5066	2349	9611	10647
AC106881.1	3323	3323	3323	3323
RPL30P6	341	341	341	341
PDHA2	1372	1372	1372	1372
RNU6-1059P	95	95	95	95
AC096661.1	768	768	768	768
RN7SKP28	303	303	303	303
LINC02267	1356	1356	1356	1356
AC096585.1	3588	3588	3588	3588
AC108515.1	524	524	524	524
STPG2	2065	1754	4186	6524
AC034154.1	255	255	345	424
STPG2-AS1	1348	1070	2446	2983
RPL5P12	864	864	864	864
DUTP8	488	488	488	488
AC019077.1	111	111	111	111
RAP1GDS1	1138	757	3650	4420
TSPAN5	1525	658	3962	7297
AC108159.1	562	562	562	562
AC114811.2	5634	5634	5634	5634
AC114811.1	168	168	168	168
BTF3P13	503	503	503	503
EIF4E	1146	743	4755	7294
EIF4EP2	116	116	116	116
EIF4EP5	114	114	114	114
TBCAP3	312	312	312	312
AC019131.1	621	621	621	621
AC019131.3	999	999	999	999
RNU7-149P	61	61	61	61
NDUFS5P4	313	313	313	313
METAP1	926	720	2687	3971
MIR3684	74	74	74	74
ABT1P1	807	807	807	807
AC019131.2	911	911	911	911
ADH5	1026	786	2633	4884
AP002026.1	1174	722	4758	6258
ADH4	1052	946	2153	2541
PCNAP1	726	726	744	1124
ADH6	1530	1134	3333	4386
ADH7	1588	1425	2509	2989
AP001960.1	321	321	321	321
C4orf17	1630	1710	2573	3273
TRMT10A	1942	845	3743	4431
MTTP	1982	1620	4090	5577
AC083902.1	363	363	363	363
C4orf54	10117	10117	10117	10117
DAPP1	2420	2842	2952	4582
AP001962.1	566	566	566	566
LAMTOR3	2047	1221	3959	3960
DNAJB14	2340	974	6520	13025
AC097460.2	461	461	461	461
H2AZ1	1124	868	1878	2269
H2AZ1-DT	1502	1649	2601	4839
AC097460.1	740	740	740	740
DDIT4L	1340	865	2603	3006
AP001961.1	613	613	613	613
LINC01233	254	279	282	282
EMCN	1071	668	3958	5185
AC097459.1	1332	1332	1332	1332
LINC01216	832	832	832	832
LINC01217	1588	1588	2616	3110
LINC01218	480	480	480	480
PPP3CA	2352	1955	4721	5056
MIR8066	79	79	79	79
MIR1255A	113	113	113	113
AP001816.1	621	621	795	795
BANK1	2273	2331	3535	6003
AC084277.1	1035	1035	1035	1035
RNU6-462P	90	90	90	90
MTND5P5	375	375	375	375
AP002075.1	603	603	603	603
SLC39A8	1542	678	3983	6446
RN7SL728P	300	300	300	300
AC098487.1	609	607	672	990
AF213884.2	899	899	899	899
AF213884.3	468	468	468	468
NFKB1	1957	1483	4045	6023
MANBA	2694	3196	7397	11670
AF213884.1	468	468	468	468
LRRC37A15P	1341	1341	1341	1341
KRT8P46	1423	1423	1423	1423
AC018797.1	255	255	255	255
AC018797.2	1245	1245	1245	1245
UBE2D3	1256	660	4775	10132
UBE2D3P1	51	51	51	51
AC018797.3	786	786	786	786
UBE2D3-AS1	882	882	882	882
RNU7-151P	53	53	53	53
CISD2	2033	1266	5833	6588
SLC9B1	1006	763	1834	2949
AC127391.1	98	98	98	98
AC138915.1	97	97	97	97
AC137499.1	88	88	88	88
AL133173.2	90	90	90	90
AC138915.3	4119	4119	4119	4119
PABPC1P8	1476	1476	1476	1476
PABPC1P12	1689	1689	1689	1689
PABPC1P7	939	939	939	939
PABPC1P9	1508	1508	1508	1508
PABPC1P6	1502	1502	1502	1502
PABPC1P5	1510	1510	1510	1510
PABPC1P13	470	470	470	470
SLC9B1P2	768	768	1194	1194
SLC9B1P1	1344	1344	1344	1344
SLC9B1P3	1342	1342	1342	1342
AC138915.2	1348	1348	1348	1348
SLC9B1P4	1295	1295	1295	1295
AL031601.2	282	282	282	282
AC006453.6	619	619	619	619
ACTR3BP1	1248	1248	1248	1248
ACTR3BP6	1242	1242	1242	1242
ACTR3BP2	1374	1374	1374	1374
ACTR3BP4	1246	1246	1246	1246
ACTR3BP5	1478	1478	1478	1478
ACTR3BP3	979	979	979	979
AC137499.2	1325	1325	1325	1325
SLC9B2	1506	801	6305	9004
CENPE	4470	4399	8737	10104
LINC02428	902	860	1619	3391
AC105460.2	736	736	820	922
AC105460.1	808	804	1455	1587
DDX3P3	1973	1973	1973	1973
TACR3	5384	5384	5384	5384
CNN2P9	931	931	931	931
AC004047.1	600	600	600	600
RNU6-635P	107	107	107	107
LINC02503	426	426	426	426
AC004052.1	520	516	795	1314
CXXC4	3041	3153	5607	5861
CXXC4-AS1	3564	2885	4958	10184
AC004063.1	546	546	546	546
AC004053.1	563	563	563	563
AC096577.1	801	811	1112	1957
RNU6-351P	101	101	101	101
AC096577.2	159	159	159	159
AC004069.2	1150	1150	1150	1150
AC004069.3	109	109	109	109
AC004069.1	549	549	549	549
TET2	5746	7081	10147	16370
TET2-AS1	537	537	537	537
RN7SL89P	110	110	110	110
PPA2	831	744	1681	4659
AC004066.1	802	802	802	802
ATP5F1EP1	155	155	155	155
AC004066.2	573	573	573	573
ARHGEF38	1886	1311	5403	6711
ARHGEF38-IT1	479	479	479	479
AC105391.1	1001	1001	1001	1001
INTS12	1073	726	1972	3902
GSTCD	1906	2086	4228	6206
GSTCD-AS1	397	384	469	809
NPNT	1718	1582	4628	6204
AC109361.2	474	474	487	588
AC109361.1	3557	3557	3557	3557
TBCK	2019	847	7890	10153
AIMP1	2433	2219	5082	7755
GIMD1	1031	1031	1409	1409
LINC02173	617	517	935	970
AC092445.1	1236	1236	1236	1236
ACTR6P1	1117	1117	1117	1117
DKK2	1735	1198	3638	4322
RAC1P5	574	574	574	574
AC104663.1	560	560	560	560
RNU6-551P	104	104	104	104
PAPSS1	826	579	2501	3124
SGMS2	1474	581	6141	7477
AC096564.1	2432	2774	2987	6216
RNU6-733P	105	105	105	105
CYP2U1	3143	3103	4766	5906
AC096564.2	2794	2794	2794	2794
HADH	2140	1773	6524	12249
LEF1	1211	1041	3580	5365
LEF1-AS1	1221	1042	3017	5750
RPSAP34	729	729	729	729
ZACNP1	726	726	726	726
EXOC7P1	2094	2094	2094	2094
RPL34-AS1	1636	1147	3690	4547
RPL34	899	562	2710	3430
OSTC	716	663	1074	1628
RNU6-431P	106	106	106	106
AC107071.1	1318	1318	1318	1318
ETNPPL	1436	1610	2458	2777
AC097473.1	420	420	420	420
RCC2P8	1036	1036	1036	1036
COL25A1	3042	2223	8030	8994
COL25A1-DT	393	393	393	393
RBMXP4	1159	1159	1159	1159
SEC24B-AS1	1260	1136	2138	6429
SEC24B	4011	3784	5068	5204
RN7SL55P	301	301	301	301
MIR576	99	99	99	99
SETP20	849	849	849	849
CDC42P4	563	563	563	563
MCUB	1119	1139	2239	3541
CASP6	867	707	1627	1927
AC004067.1	680	680	680	680
PLA2G12A	2584	2473	5145	5194
AC126283.2	2346	2346	2346	2346
CFI	1610	1854	2365	4945
AC126283.1	364	364	364	364
GAR1	996	1011	1144	1950
RRH	2399	1801	3596	3716
LRIT3	3680	3680	3741	3952
KRT19P3	828	828	828	828
EGF	1861	684	5936	7630
ELOVL6	1471	607	6482	7320
RN7SL275P	134	134	134	134
AC093770.1	568	568	568	568
HSBP1P2	229	229	229	229
AC108145.1	153	153	153	153
RNU6-205P	107	107	107	107
ZBED1P1	1938	1938	1938	1938
ENPEP	2075	670	6855	7363
AC023934.1	743	743	743	743
AC093872.1	80	80	80	80
AC109635.4	932	932	932	932
AC092001.1	259	259	259	259
AC098798.1	1444	1444	1444	1444
PANCR	469	469	494	829
PITX2	1879	1791	3351	5703
LINC01438	552	552	552	552
MIR297	68	68	68	68
LYPLA1P2	681	681	681	681
AC004062.1	643	643	643	643
RNU6-289P	107	107	107	107
AC083795.1	319	319	319	319
AC083795.2	1215	1181	1473	1574
AC139718.2	481	481	481	481
AC139718.1	299	299	299	299
AC004704.1	539	539	539	539
EIF2S3B	1854	1854	2110	2110
TUBB8P3	795	795	795	795
AC093663.1	392	392	392	392
FAM241A	6365	6365	6365	6365
AC093663.2	316	316	316	316
AC109347.1	2037	2037	2037	2037
AP1AR	1755	795	5874	6458
AC109347.2	345	345	345	345
TIFA	2467	2467	4159	4252
ALPK1	2231	1135	5718	12402
RTEL1P1	2360	2360	3582	4685
TOX4P1	1853	1853	1853	1853
NEUROG2	2307	2307	2307	2307
NEUROG2-AS1	561	561	663	930
RPL23AP94	299	299	299	299
ZGRF1	3588	3421	6659	9478
LARP7	1221	899	2364	4146
MIR302CHG	433	357	635	738
MIR367	68	68	68	68
MIR302D	68	68	68	68
MIR302A	69	69	69	69
MIR302C	68	68	68	68
MIR302B	76	76	76	76
OSTCP4	450	450	450	450
AC106864.1	768	768	768	768
WRBP1	315	315	315	315
AC017007.4	424	424	424	424
AC017007.1	102	102	102	102
AC017007.5	1340	1340	1340	1340
ANK2	7959	8189	15245	20220
AC017007.3	1289	1289	1289	1289
AC017007.6	888	888	888	888
AC017007.2	415	415	415	415
ANK2-AS1	1259	1182	1782	3469
AC093879.1	423	423	423	423
MIR1243	93	93	93	93
MIR8082	81	81	81	81
AC004057.1	116	116	116	116
RN7SL184P	298	298	298	298
RNU1-138P	164	164	164	164
CAMK2D	2415	1722	5815	7351
AC111193.1	149	149	149	149
ARSJ	2132	1722	4554	5100
AC104779.1	441	441	441	441
AC093815.1	293	293	293	293
UGT8	2164	2039	3718	3973
MIR577	96	96	96	96
CIR1P2	1366	1366	1366	1366
AC010493.1	293	293	293	293
RN7SL808P	306	306	306	306
NDST4	2447	2559	3438	3727
MRPS33P3	314	314	314	314
RPF2P2	898	898	898	898
PGAM4P2	714	714	714	714
KRT18P21	1279	1279	1279	1279
AC027613.1	756	460	1364	1808
TTC39CP1	747	747	747	747
MTRNR2L13	1391	1391	1391	1391
MIR1973	44	44	44	44
TRMT112P1	351	351	351	351
AC106892.1	311	353	442	540
AC121758.2	1402	1402	2128	2128
AC093765.5	1445	1445	1445	1445
AC093765.4	4259	4259	4259	4259
AC093765.3	2719	2719	2719	2719
AC093765.2	1383	1383	1736	2578
RNU6-119P	107	107	107	107
AC093765.1	896	896	896	896
TRAM1L1	2032	2032	2032	2032
AC107399.1	265	265	265	265
LINC02262	810	694	1361	1563
LINC02263	1666	922	4312	12230
LINC01378	1202	1209	2455	5618
RPSAP35	811	811	811	811
AC092661.1	4272	4272	4272	4272
LINC02264	557	502	673	689
NDST3	3995	3995	5816	6854
FKBP4P1	1359	1359	1359	1359
FKBP4P8	1357	1357	1357	1357
FKBP4P7	1350	1350	1350	1350
SNHG8	1255	576	6254	6707
SNORA24	134	134	134	134
PRSS12	1704	823	4878	5789
NDUFS5P5	319	319	319	319
METTL14	2643	726	6757	6945
SEC24D	1990	1905	4062	10085
SYNPO2	3942	3934	4441	8240
AC096745.1	369	369	369	369
MYOZ2	2607	2607	2607	2607
AC092656.1	1287	1287	1771	1889
USP53	2970	2440	6074	11894
C4orf3	2822	2822	2967	2967
FABP2	2253	2253	2253	2253
AL627095.1	134	134	134	134
PDE5A	1853	695	6977	9602
AC093752.1	788	542	2245	3916
AC080089.1	127	127	127	127
AC080089.2	2084	2084	2084	2084
LINC01365	512	496	597	648
AC097173.2	817	817	817	817
LINC02502	618	618	618	618
AC097173.1	102	102	102	102
AC097173.3	475	475	475	475
MAD2L1	1681	763	5202	5504
AC073475.1	938	611	2304	4104
LTV1P1	1233	1233	1233	1233
SAR1AP3	592	592	592	592
AC025741.1	293	293	304	304
PRDM5	1551	1045	5383	7756
RNU6-550P	101	101	101	101
SETP12	798	798	798	798
NDNF	1232	740	2891	3561
RN7SKP137	302	302	302	302
AC105254.1	597	597	597	597
AC105254.2	445	445	445	445
TNIP3	1323	1239	2216	3557
RNU6-948P	108	108	108	108
QRFPR	1553	1328	2342	2835
AC093867.1	102	102	102	102
AC093816.1	914	914	914	914
TUBB4BP5	426	426	426	426
ANXA5	996	1030	1643	2925
TMEM155	1381	1378	2387	3026
AC079341.1	2223	2223	2223	2223
EXOSC9	1233	976	3899	4718
CCNA2	2692	2692	2717	2718
BBS7	1460	745	3810	4913
AC079341.2	2290	2290	2290	2290
TRPC3	3821	2700	8417	9660
RN7SL335P	289	289	289	289
KIAA1109	4781	3741	15895	20421
ADAD1	1337	977	2576	2786
IL2	812	812	1036	1126
IL21	1494	767	3138	3284
IL21-AS1	1899	1437	3733	3918
AC053545.1	4606	4606	4606	4606
CETN4P	1670	1814	2424	3893
BBS12	2516	3248	3441	3441
AC021205.2	346	346	346	346
FGF2	4525	5242	6752	6752
AC021205.1	347	347	347	347
AC021205.3	2109	2109	2510	2853
NUDT6	1617	1227	5389	6789
SPATA5	3453	2582	8131	8314
AC026402.1	170	170	170	170
AC026402.2	954	954	954	954
SPRY1	1724	2341	2609	3995
AC093821.1	1015	714	1792	2130
LINC02435	583	583	583	583
RPS17P14	405	405	405	405
LINC01091	1191	1043	5213	13696
AC096732.1	483	483	483	483
RPL21P50	473	473	473	473
AC093767.1	156	156	156	156
AC108075.1	597	597	597	597
PPIAP76	529	529	529	529
AC121154.1	429	429	429	429
AC133530.1	1367	1367	1367	1367
AC097474.1	1373	1373	1373	1373
TECRP2	926	926	926	926
TECRP1	444	444	444	444
LINC02516	1248	1505	1754	2490
ANKRD50	6523	6523	8814	8814
FAT4	12078	14941	16118	16538
AC079835.1	111	111	111	111
MIR2054	49	49	49	49
AC104664.1	811	811	1226	1460
NUP58P1	1734	1734	1734	1734
TMEM248P1	936	936	936	936
LINC02379	1024	962	1822	1912
H3P15	190	190	190	190
AC097528.1	831	831	904	906
RBM48P1	1092	1092	1092	1092
AC097378.1	113	113	113	113
AC096773.1	648	648	648	648
AC093772.1	706	516	1294	2518
AC093772.2	1976	1976	1976	1976
AC097462.1	324	324	324	324
AC097462.2	483	483	483	483
AC097462.3	3132	3132	3772	3875
INTU	2856	1922	12650	13684
SLC25A31	1342	1342	1793	1917
HSPA4L	3701	2637	10597	11200
AC093591.3	304	304	304	304
AC093591.2	3819	3819	3819	3819
PLK4	1892	1527	3852	4499
RNU6-583P	92	92	92	92
MFSD8	2451	1799	4972	8620
ABHD18	2128	1359	5800	6682
LARP1B	2686	2137	4847	9587
AC099340.1	614	614	614	614
FOSL1P1	805	805	805	805
PGRMC2	2186	1936	3871	5082
LINC02615	1226	979	2259	5786
AC110609.1	302	302	302	302
AC078850.1	1612	1612	1612	1612
AC078850.2	348	348	493	609
JADRR	1726	1726	1726	1726
JADE1	2737	2405	5676	9192
SCLT1	2030	1759	3657	8949
AC093783.1	324	324	324	324
AC093826.2	112	112	112	112
C4orf33	1021	518	3252	4108
AC105417.1	283	283	283	283
AC082650.1	576	576	576	576
AC082650.2	398	398	398	398
LINC02466	1152	943	2278	4079
LINC02465	1110	1171	1835	6231
EEF1GP8	848	848	848	848
LINC02479	803	803	976	1004
PGBD4P4	611	611	611	611
GAPDHP56	988	988	988	988
AC093831.2	3450	3450	3450	3450
AC093831.1	113	113	113	113
AC093902.1	426	426	426	426
AC025554.1	188	188	188	188
RNU6-224P	107	107	107	107
LINC02377	611	639	996	2868
AC105424.1	285	285	285	285
RN7SL205P	293	293	293	293
AC107393.2	111	111	111	111
AC107393.1	375	375	375	375
CR769767.1	346	346	346	346
AL627230.3	280	280	280	280
AL590399.6	307	307	307	307
AL591926.4	298	298	298	298
SNHG27	684	509	1654	2474
AL590399.3	502	502	530	769
AC018692.2	668	668	679	897
CR382285.2	1501	1501	1501	1501
AC096711.2	424	424	424	424
AC093916.1	537	393	1003	1320
AC096711.1	343	343	343	343
ELL2P2	705	705	705	705
AC114741.1	461	461	461	461
LINC01256	615	615	714	714
AARS1P1	450	450	450	450
AC115622.1	560	560	560	560
AC110751.1	461	461	461	461
AC105383.1	2720	2793	6993	10401
R3HDM2P1	1952	1952	1952	1952
PCDH10	4717	4604	8554	10274
AC105252.1	286	286	286	286
AC079380.1	604	604	604	604
AC015631.1	1139	1121	1664	8341
AC096763.1	1165	1165	1165	1165
PABPC4L	4978	4978	4978	4978
PES1P1	1639	1639	1639	1639
LINC02462	651	611	1024	1493
AC093722.1	375	375	375	375
AC104619.2	645	645	645	645
AC104619.4	244	244	244	244
AC104619.3	1386	1386	1386	1386
AC107463.1	412	290	698	712
LINC02485	525	525	764	975
AC108867.1	105	105	105	105
KRT18P54	748	748	748	748
TARS2P1	2080	2080	2080	2080
AC105362.1	555	555	555	555
LINC00613	344	317	464	543
AC104136.1	389	389	389	389
AC073429.2	1014	1014	1014	1014
AC018680.1	547	547	881	1057
AC073429.1	336	336	336	336
AC093875.1	501	501	501	501
LINC02511	1260	1180	2521	3423
LINC02510	1609	1609	1609	1609
SERF1AP1	185	185	185	185
STMN1P2	446	446	446	446
RPS23P2	429	429	429	429
PCDH18	2594	1413	5918	6695
LINC02172	2239	2239	2239	2239
AC116563.2	538	538	538	538
AC116563.1	395	395	395	395
AC131956.2	958	958	1466	1575
AC131956.3	431	431	431	431
AC131956.1	264	264	264	264
AC097511.1	1100	1100	1100	1100
LINC00616	1222	1194	2011	6176
SLC7A11-AS1	1393	776	4320	5846
SLC7A11	5187	5187	9578	9578
AC093903.1	404	404	404	404
LINC00498	311	311	311	311
LINC00499	1617	1326	5898	20203
